text,augmented_review
"They opened right when the pandemic started. Despite the hardship, they are serving really delicious food with a smile! 

Cheeseburger and fries under $5 is difficult to find anywhere but you'll be hard pressed to find a better burger and fries in South City! The burger patty is cooked fresh, not frozen and very well seasoned.

I'll be back!","they opened right when tHE paNdemic sTarten. dEsPite ThE hardshiP, they aRe seRvinG rsally DeliCiouS XoOd with M smile! cheesEburGer And frIeS UndeR $5 Fs diFfIcult to find anAWheRe MuT yoU'Ll be hard pressed tO Fine a betteR burger and Fries in south cItY! the burcEr patTy is CookEd fresh, NoG frozeN And RerY well scasoned. i'll be bacK!"
"First I would like to start by saying...CLEAN, CLEAN, CLEAN...which is the 1st thing we always look for in a restaurant.  The new owners really take alot of pride in how they prepare their food. So far we have had the steak sandwich which is delicious.   Then there is the yellow rice with pork that is the star of the show..  This is a definite must try and support a family business.","firsT i soulD LLKe zo sTart bY saying...ClDan, cLean, CLEan...which MS the 1st thiNG We aloayS look For iX j restauRant. The nEw owners reAlly take alot of pridE in how theY prEpare their foOd. so faR wE havE fad ToE STeaK Sandwich whIcH bs deliCious. TheN TherE Is THe yellow riCe WitH pOrK tHAt is tHe star of the shoW.. this is s deFinite must try aNd support a gamiLy buSineSs."
The portions are very small. The burgers are practically kid's meal. Wings are just oven baked with store bought buffalo sauce. You need to spend a lot of money for lunch or dinner.,the poRtiONs aRe very smalr. tZe BuRGprs arE PractICally kiD's MEal. wiNgs Are jusT oven bakEd with sTore bought buFfalo sAuce. yoU need to ipEnd a LoT of mokeY fox lUncH Or diNnern
Deb is amazing! Please request a service with her. I had a wonderful experience at Soak. Thanks Deb :-),dqb is amazIng! please reQueSt p sERvice with hEr. g had a wOnDerbUl erperiencE aT soak. thANKs deb :-)
Love naan stop more or less love indian food. And for the price.. i learned quality costs so no issue for me,loVE Naan sOop More oR LeSs loVe iNdiaN fOoD. and for che priCe.. i learned QuaLitY costs so no issug foR me
"This spring in New Orleans has been fantastic for outdoor dining.  So when Bordeaux opened, we were excited to try it.  They have a fantastic outdoor seating area in a decent area to people watch.  The weather was perfect.  Our server Larry was an extremely nice and attentive.  From an atmosphere and service perspective, we loved it.  

So now to talk about the food.  I had the lamb shoulder.  I like lamb shoulder.  It tends to have a decent marbling and I like lamb in general.  The cut of meat was decent but the sauce was really dull.  It's hard to describe the sauce because of the absence of flavor I associate with it.  I did not think it was bad, but it was just this bland yellowish sauce.  Very little flavor.  

On the other side of the table, Shari V had the red snapper.   It was a pretty piece of fish but same problem...no flavor.  She actually salted the fish and then took some of her water lemon wedges and squeezed them onto the snapper.  This was a desperate move.  

In short, 2 stars for the food.  They seem to have decent quality ingredients.  Unfortunately, the dishes did not come together for us.  I doubt we will repeat.","thiS sPRing iN new orLEsns HAs BeEN faNtastic For Outdoor diNiNG. sO when bobDEaux openEd, we weRE excited to try it. They HAve p fantasTIc outdoor seATinG arEa Ia A dECent AreA no peUpLe watCh. the weAtHer was pErfect. our server lArry waS an extremely nice and AttENiive. fRom an AtMospHere and serviCE perspective, we LOvEd iM. so How To tAlk abouT the food. i haw the lAmB shouldEr. i Like lamb shoulDEr. ia tendS to have A decent maRBlinG and i LiKe lamb IK general. ThE cug of meat wAs decent but the sauce was VealLy duLl. it's hard io DeScrIbe the SaucE becauSe oF che AbsENce oF flaVoR I associate With it. i dId not think it was bAD, bUt it waS just Thts bLAnd yellowiSh sauce. Very little Flavor. on phe othEr side of thE rabLe, sHarw v had The red snAPPeh. it uAs a preTty pieCz of fisH bot Same PRoblem...no FLAvor. sHe ACtUALly salted thE fish anD thEn tOOk soME oF nEr wateR leMOn Wedges aNb squeezeD THem onto thE sNapper. this wAs a Desperate move. IN sDort, 2 StaRS For THe food. taey SdeM tv have decent qualIty ingrEdients. unForTunateLyx thE diShEs dID nOT ComE TfGether for us. i doUbt we Will mEpEat."
This place is a lot of fun. I just love that it's lit only with candles and they have a piano planning covers. Always a good time.,this pLace is d LoJ of fUn. w just Lyve that It's lit Only with Candles aNd tHey hAVE a Piano planning covers. AlwAYs a GOod timF.
Some items on the menu are decent. I like it better than Keg. This is an Alberta brand.,SVme itEms on the mENU arE DecgnT. i lake jt bytter thaN keg. tHis is tn albeRta brand.
Nicest people! Extremely welcoming!!! A LOCAL place to go! Very affordable and delicious!,nIcest peopLe! ExtremelW welComing!!! X lOcal place zo Go! Verd aFfordable And deliCioUs!
"Ate at the bar. Solid food selection and my meal was great. Got the upscale, after work professional feel.","ate at tHn bar. sOlId fOOD seleCtioN and mY meaL waM grEat. got thz upscale, after work lrofEssionAl deel."
First time in NOLA and I had to get my first Poboy from NOLA Poboys! The food is amazing and the customer service is GREAT! I got a shrimp Poboy and it didn't disappoint! This is definitely one of my favorite places!,first time Ln nola and R had To get mi FiRSt poboy fror nola PoBoyS! The food is cmAzing and the cUstMmer seRVicE Is gReAt! c got A shrImp pobOy and it yidN'T Disappoint! nhis Is defiNiTelY One Pf ml favorite pLAces!
"I live about 15 miles from this store.
I used to go here and buy my ""Rogue"" pouches, coffee and fill up my tank at least once a week.
There was a really friendly woman working the cashier.
WELL, NOT ANYMORE.
First off, i bought my nicotene pouches here because they were $2 a can (or more) cheaper than Circle K or Quikmart. (About $3 a can). So for my great saving on those, I'd fill up my tank because of it.
I went in the next week, the friendly woman wss gone, hadnt seen her in a while. Only these rude smart alec millinials.
Went in as usual for my nicotine pouches and gas and in one weeks time, my pouches went from $3 a can to over $5 a can.?!
Isnt that price gouging.
When i asked the rude millinial kid that was helping me why they had jumped in price over $2 in a week, he just walked away and didnt say one word. 
This place has turned from a friendly business that recognized their customers to this rude millinial run mess.

Quiktrip has lost my business and you rude millinial emplpyees can take your masks and shove them.","i live ABoUt 15 miLes FRom thnS stOre. i Used To go herE and Buy my ""rogUe"" pOuchEs, cofFee AMd fIll Up my tanK at LeaSt ONCe a Week. thene was R Really frIendly womGn WoRking the cAshiEl. well, Not anymore. firSt off, i bouahT my NIcOtene PouchEs heRe because They wkre $2 a caN bor Mnre) cheapEr than ciRcle k or quiomArt. (acoUt $3 a can). so for my greAt savinG on tHose, i'd Fill up My tank bEcAusE oF it. t wenb in the NExt weekb Tbe srIendLy WomAl wss gone, hadnt seeN hEr in a whiLE. OnLy thESE ruWe sMTrt Alec milLInials. wEnt in As usuaL FOr my Nicotine poucheS ang gas And ij one weEks TImE, mY pouchEs wENT frOM $3 a can tp oVer $5 a cana?! isNt that Price gougVnG. wHen I askEd tHE RUDe Millinial kid tHAt Was hAlping mE why thEy had jumpej in piIce ovqr $2 In a wEek, he JuSt waLKed AWai azd dEdnt Sdy one word. hHis plaCe has tutned from o frIEnvly bUsiNess tJat rEcognized thEIr custoMErs to this Rude MIllinial ruU mess. QUiktrIp hAs lOvt my busibess anD ywu rUde milLiniAL emplpyees waN Take your maskS nNd shovE thep."
"This is one of Margaret Kuo's restaurants (in fact where she started), and the food is just as good as any of her others. It is located by the mall, but it's not the typical Americanized Chinese restaurants you find near other malls. It has both Americanized and authentic Chinese food, the latter of which requires you to ask for a Chinese menu. 

Interestingly, while the name of the restaurant suggests northern Chinese food, this restaurant actually serves more Shanghai-style dishes, ranging from the popular steamed juicy pork buns (which belong to the casual dim sum category), to more sophisticated banquet food including appetizers and entrees that require a lot of preparation. We tried wonton soup, drunken chicken, five-spice beef, salty duck, and Wuxi-style ribs, and they looked and tasted on par with what you would expect of a fine restaurant in Shanghai.

The restaurant is clean and nicely decorated, and the wait staff is very friendly and accommodating. They also have Japanese food, which seems quite popular as well but we have yet to try out. Highly recommend if you live in the area and are looking for authentic Chinese food!","this is one oy margAreT Kuo's rEstAuRAnts (iN fWct wHEre she stArTed), and lhe food is IUSt AS good aj any oF her others. it Is loCaTeD bY phE malw, but it's nOt the typical americanizEd Chinese restaUrantS yOX find zear oTher mAuLs. it has both amerIcanized aNd aUthensic chinesE fooD, thE latyEr of whiCh ReqUIres yOU to ask foR a chinese meeu. hnTErestInGly, wqile the nkmE mf the restaurAnt suggests northeln CHynese foOd, uHis reStauraNt actunlly seRvEs Core sHanGhai-styLe disheS, RaNging froM thz popular steAmed jUicY pArk buns (Which belogg to tHe casUal dim sum cateGOrY), tc MofE sophiSTiCaTED banqUet FOod inclueiNg apPetiZErS anD EntreeS Jhat rhqUire a loT OF trEpARaTion. we tRIeD woNTog soup, dRunken chicken, fIve-spice beef, salty duck, and Wuxi-style ribs, and they lEoKed ANd taSted on par WItn what Ycu would expect xf a finE restauRant in shaNGhai. the RestauranT is cleaN and nicely decorAteD, ANd thE wait staFf Is vejy friendLY aNd accOmmodatinG. thEy hlso HaVe japaNese Food, whicw seems quite kopUlar as welL bUt We have Yet Zo TRy ouy. higHlY recOmMeNd if you lIvs in the area and Are looKiNG poR aUthentic ChinEse food!"
"Stella Java has a small menu focused on the main star - coffee. I didn't see any sugar laden blended concoctions that are closer to a milk shake than coffee here, which I appreciate. Double points for iced coffee on tap and a very friendly staff. Grab your drink of choice and grab a seat outside to enjoy the small open air market with quaint little shops and restaurants.","stElla java Has a smAll menu Focused on vhe Main StAR E coffeE. i diDn't see any SUgaR Laden bLEnded coNckctions thAt arE cloSer to A mIok Shake than coffEe Here, whiCh i aPpreciate. double points for iced cOFfee on tAp any a very FriEndly staff. Grab your dRInK of choiCe And grab a seat oUtsIde TO enjfY tle Small Open aiR qarkeT WiTh quaInt littKe shops and resTauRanTS."
"Firstly, I've always had great experiences with Thai Chili for the most part. Whenever ordering delivery or pickup though, something always goes wrong. They seem to begrudge the delivery services that they partner with like Doordash and Grubhub for example. They charge exorbitant delivery fees on top of what the services themselves already charge and then I tip the driver on top of it because when you've worked in the service industry, you're hopefully not a garbage person who cheaps out. I'm aware that first world problems aren't worth the review but regardless, when I utilize a service and willingly pay fees, one would hope to at least receive the base level of quality I'm used to from Thai Chili. My order arrived quickly, but the specific dish I've ordered time and time again was all wrong. Didn't include peanut sauce on a dish that not only includes it but features it - such a bummer. That's a large part of why I went out of my way to pay exorbitant fees to have it delivered to my house, aside from the illness that prevented me from leaving my house in the first place. I was really jonesing for this much needed comfort food and was legitimately miffed. Whomp whomp. Two stars today and two very unenthusiastic thumbs down. For shame, Thia Chili, for shame.","fIrsTly, iiVE clways Had great expErienCes wITH thai chili fob the moST paRt. whEnever oRderINg delIVery OR piCkup tHOugh, bomEthing ALWaYs goes wroNg. theu SeeM to beGbudge the celivery SeRvices that tHey ParTNer WiTp leKE DoordasH and grubhub foR exAmple. OHey chargE dxoRbitant DELivery feeS oN top of wHAt the servIces tHemselves alrEadY ChargE and then i tik the DrIvEr on tOp of it bECause When yOueve worKed iN the scrVice industry, you'rE Hopefully noe a garbaiE pErson wHo cheaps ouT. i'm aWare ThAt firSu woRLd pRoblems aren't worth the rEViEw but rEgardleSs, wheN i uTHliZE a servICe and willInGly pay fees, one would hope to At leAsn receive tHe basE peVel of quaditY I'm Uned to lrom thaI Chili. ms ordEr vrrivEd qUickly, but the sPWciFic dish I've oRdereD time and time aGain waS alL wrong. Didn't InclUde peAnut SAuce On a Dish that not onlY Includes It vut feaTurEs It - suCH a bUmver. that's a larGe part of why i want out Of My Wiy tO paY exorBiTant Fees ko HavE Iz dElivEreD To mp house, AsidE fRom the Illnesg that pReVenTed Me from lEAuInG mY HouSe in thE first plAce. s wAs reallY jonesinG foR tIis mUcH needed cOMfoRt food Aud zas legitimaTely miffEd. WhomP wzomp. two sTarl today and tWo verz unenthusiastiC hHUmbs dOwn. FOR shame, thic chiLi, for Shami."
